Row.names,summaryGroups,summaryGroupsExtended,CONSENSUS_CRG,CONSENSUS2_CRG,PR2_L1,PR2_L2,PR2_L3,PR2_L4,PR2_L5,PR2_L6,PR2_L7,PR2_L8,perc_id_PR2,al_length_PR2,summary_type,summaryGroups_metazoan
ASV_577,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-19,Dino-Group-II-Clade-19_X,Dino-Group-II-Clade-19_X_sp,97.606,376,heterotroph - saprotroph - parasite ,
ASV_754,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp,97.872,376,heterotroph - saprotroph - parasite ,
ASV_3671,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Paracalanus,Paracalanus_parvus,99.739,383,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_1601,Picozoa,Picozoa,Picozoa,Eukaryota,Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,Picozoa_XXXX_sp,99.738,381,heterotroph - saprotroph - parasite ,
ASV_2491,green,green,Chlorodendrophyceae,Archaeplastida,Eukaryota,Archaeplastida,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Chlorodendrales_XX,Chlorodendrales_XX_sp,100,380,phototroph,
ASV_1002,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp,100,379,heterotroph - saprotroph - parasite ,
ASV_1856,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp,94.488,381,heterotroph - saprotroph - parasite ,
ASV_2146,hapto,hapto,Prymnesiophyceae,Haptista,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Haptolina,Haptolina_sp,98.425,381,phototroph,
ASV_1388,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_smaydae,100,381,phototroph,
ASV_954,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,97.128,383,heterotroph - saprotroph - parasite ,
ASV_1722,MALV,MALV,MALV-IV,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-IV,Dino-Group-IV-Syndinium-Group,Syndinium,Syndinium_sp,100,380,heterotroph - saprotroph - parasite ,
ASV_1917,Cercozoa,Cercozoa,Cercozoa,Rhizaria,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza-lineage_X,Mataza-lineage_X_sp,99.743,389,heterotroph - saprotroph - parasite ,
ASV_1199,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,Dino-Group-II-Clade-5_X_sp,96.85,381,heterotroph - saprotroph - parasite ,
ASV_799,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp,100,380,heterotroph - saprotroph - parasite ,
ASV_141,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12_X_sp,100,380,heterotroph - saprotroph - parasite ,
ASV_1229,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Coscinodiscus,Coscinodiscus_radiatus,100,383,phototroph,
ASV_1506,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae_A,Rimostrombidium_A,Rimostrombidium_A_sp,100,335,heterotroph - saprotroph - parasite ,
ASV_725,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,100,381,phototroph,
ASV_1331,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3_X_sp,99.475,381,heterotroph - saprotroph - parasite ,
ASV_2383,Labyrinthulomycetes,Labyrinthulomycetes,Labyrinthulomycetes,Stramenopiles,Eukaryota,Stramenopiles,,,,,,,96.875,384,heterotroph - saprotroph - parasite ,
ASV_3236,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_denticulatum,83.198,369,phototroph,
ASV_1214,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,95.789,380,heterotroph - saprotroph - parasite ,
ASV_934,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_380,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_punctigera,100,384,phototroph,
ASV_1054,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae_A,Strobilidiidae_A_X,Strobilidiidae_A_X_sp,96.277,376,heterotroph - saprotroph - parasite ,
ASV_1714,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae_I,Pelagostrobilidium,Pelagostrobilidium_minutum,94.906,373,heterotroph - saprotroph - parasite ,
ASV_967,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Hydrozoa_X,Hydrozoa_X_sp,100,386,heterotroph - saprotroph - parasite ,Metazoa-Cnidaria
ASV_755,Choanomonada,Choanomonada,Choanomonada,Obazoa,Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_D,Stephanoecidae_Group_D_X,Stephanoecidae_Group_D_X_sp,100,379,heterotroph - saprotroph - parasite ,
ASV_1093,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Skeletonema,Skeletonema_sp,100,382,phototroph,
ASV_1242,Cercozoa,Cercozoa,Cercozoa,Rhizaria,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp,100,389,heterotroph - saprotroph - parasite ,
ASV_1241,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,98.684,380,heterotroph - saprotroph - parasite ,
ASV_685,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,99.215,382,phototroph,
ASV_108,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Skeletonema,Skeletonema_marinoi,99.738,382,phototroph,
ASV_1295,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,98.95,381,phototroph,
ASV_2106,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,99.737,380,heterotroph - saprotroph - parasite ,
ASV_253,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-15,Dino-Group-II-Clade-15_X,Dino-Group-II-Clade-15_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_3043,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Euduboscquella,Euduboscquella_crenulata,99.736,379,heterotroph - saprotroph - parasite ,
ASV_601,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Malacostraca,Euphausia,Euphausia_superba,100,388,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_1350,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_dorsalisulcum,100,381,phototroph,
ASV_2335,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Hemiaulus,Hemiaulus_sinensis,100,384,phototroph,
ASV_364,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_sp,100,381,phototroph,
ASV_761,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyta_X,Dinophyta_XX,Dinophyta_XXX,Dinophyta_XXXX,Dinophyta_XXXX_sp,88.654,379,phototroph,
ASV_33,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_3785,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Centropages,Centropages_hamatus,99.74,384,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_1323,MAST,MAST,MAST-6,Stramenopiles,Eukaryota,Stramenopiles,Sagenista,MAST-6,MAST-6_X,MAST-6_XX,MAST-6_XXX,MAST-6_XXX_sp,100,387,heterotroph - saprotroph - parasite ,
ASV_1531,Cercozoa,Cercozoa,Cercozoa,Rhizaria,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp,100,389,heterotroph - saprotroph - parasite ,
ASV_284,MALV,MALV,MALV-V,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-V,Dino-Group-V_X,Dino-Group-V_XX,Dino-Group-V_XX_sp,100,379,heterotroph - saprotroph - parasite ,
ASV_2279,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Corethron,Corethron_inerme,97.128,383,phototroph,
ASV_3068,Peronosporomycetes,Peronosporomycetes,Peronosporomycetes,Stramenopiles,Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Oomycota_XX,Oomycota_XXX,Oomycota_XXX_sp,85.101,396,heterotroph - saprotroph - parasite ,
ASV_820,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_sp,100,381,phototroph,
ASV_1339,Cercozoa,Cercozoa,Cercozoa,Rhizaria,Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Filosa-Imbricatea_XX,Filosa-Imbricatea_XXX,Filosa-Imbricatea_XXX_sp,100,390,heterotroph - saprotroph - parasite ,
ASV_1861,MAST,MAST,MAST-12,Stramenopiles,Eukaryota,Stramenopiles,Opalozoa,MAST-12,MAST-12A,MAST-12A_X,MAST-12A_XX,MAST-12A_XX_sp,99.747,396,heterotroph - saprotroph - parasite ,
ASV_856,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_1883,radiolarian,radiolarian,Acantharia,Rhizaria,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_X,Acantharea_XX,Acantharea_XXX,Acantharea_XXX_sp,92.992,371,heterotroph - saprotroph - parasite ,
ASV_920,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12_X_sp,99.474,380,heterotroph - saprotroph - parasite ,
ASV_2565,dict,dict-chryso,Chrysophyceae,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-F,Paraphysomonas,Paraphysomonas_sp,99.478,383,phototroph,
ASV_1791,MAST,MAST,MAST-12,Stramenopiles,Eukaryota,Stramenopiles,Opalozoa,MAST-12,MAST-12B,MAST-12B_X,MAST-12B_XX,MAST-12B_XX_sp,100,389,heterotroph - saprotroph - parasite ,
ASV_1669,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_sp,99.475,381,phototroph,
ASV_3075,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_denticulatum,88.684,380,phototroph,
ASV_556,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_155,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp,100,382,heterotroph - saprotroph - parasite ,
ASV_2448,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-39,Dino-Group-II-Clade-39_X,Dino-Group-II-Clade-39_X_sp,99.737,380,heterotroph - saprotroph - parasite ,
ASV_1296,dict,dict,Dictyochophyceae,Stramenopiles,Eukaryota,,,,,,,,100,391,phototroph,
ASV_424,MALV,MALV,MALV-IV,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-IV,Dino-Group-IV-Hematodinium-Group,Hematodinium,Hematodinium_sp,99.475,381,heterotroph - saprotroph - parasite ,
ASV_1616,Cercozoa,Cercozoa,Cercozoa,Rhizaria,Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp,99.211,380,heterotroph - saprotroph - parasite ,
ASV_1263,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Mollusca,Bivalvia,Heteroconchia,Tresus,Tresus_capax,100,387,heterotroph - saprotroph - parasite ,Metazoa-Mollusca
ASV_971,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_lundiana,99.74,384,phototroph,
ASV_1559,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,CONThreeP,CONThreeP_X,CONThreeP_XX,Askenasia,Askenasia_sp,100,366,heterotroph - saprotroph - parasite ,
ASV_404,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_917,Telonemia,Telonemia,Telonemia,Eukaryota,Eukaryota,Hacrobia,Telonemia,Telonemia_X,Telonemia_XX,Telonemia-Group-1,Telonemia-Group-1_X,Telonemia-Group-1_X_sp,100,378,heterotroph - saprotroph - parasite ,
ASV_801,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,Ephelotidae,Ephelota,Ephelota_plana,100,333,heterotroph - saprotroph - parasite ,
ASV_352,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp,98.688,381,heterotroph - saprotroph - parasite ,
ASV_1932,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,100,380,heterotroph - saprotroph - parasite ,
ASV_1403,fungi,fungi,Ascomycota,Obazoa,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Lecanicillium,Lecanicillium_sp,100,380,heterotroph - saprotroph - parasite ,
ASV_2438,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_pumilum,100,381,phototroph,
ASV_1655,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_R,Strombidiidae_R_X,Strombidiidae_R_X_sp,100,373,heterotroph - saprotroph - parasite ,
ASV_3860,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,82.415,381,phototroph,
ASV_2865,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_1,Philasterida,Plagiopyliella,Plagiopyliella_pacifica,97.561,369,heterotroph - saprotroph - parasite ,
ASV_3616,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_conicum,96.597,382,phototroph,
ASV_288,MALV,MALV,MALV-III,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp,99.738,381,heterotroph - saprotroph - parasite ,
ASV_2259,dict,dict,Dictyochophyceae,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Dictyochophyceae,Dictyochophyceae_X,Pedinellales,Pseudopedinella,Pseudopedinella_elastica,98.469,392,phototroph,
ASV_250,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp,100,382,heterotroph - saprotroph - parasite ,
ASV_2197,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_conicum,100,382,phototroph,
ASV_1687,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,98.421,380,heterotroph - saprotroph - parasite ,
ASV_1139,hapto,hapto,Prymnesiophyceae,Haptista,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiophyceae_Clade_B4,Prymnesiophyceae_Clade_B4_X,Prymnesiophyceae_Clade_B4_X_sp,98.425,381,phototroph,
ASV_2639,crypto-rhodo,crypto-rhodo,Cryptomonadales,Cryptista,Eukaryota,Archaeplastida,Rhodophyta,Stylonematophyceae,Porphyridiales-2,Stylonematales-Group-I,Stylonema,Stylonema_alsidii,89.732,224,phototroph,
ASV_1635,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-17,Dino-Group-II-Clade-17_X,Dino-Group-II-Clade-17_X_sp,89.323,384,heterotroph - saprotroph - parasite ,
ASV_1700,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_A,Leegaardiellidae_A_X,Leegaardiellidae_A_X_sp,97.354,378,heterotroph - saprotroph - parasite ,
ASV_630,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,99.475,381,phototroph,
ASV_2475,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp,99.738,381,heterotroph - saprotroph - parasite ,
ASV_1928,MAST,MAST,MAST-12,Stramenopiles,Eukaryota,Stramenopiles,Opalozoa,MAST-12,MAST-12B,MAST-12B_X,MAST-12B_XX,MAST-12B_XX_sp,98.715,389,heterotroph - saprotroph - parasite ,
ASV_1098,hapto,hapto,Prymnesiophyceae,Haptista,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp,100,381,phototroph,
ASV_887,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,99.475,381,phototroph,
ASV_1578,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_lorenzianus,100,382,phototroph,
ASV_3908,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3_X_sp,96.335,382,heterotroph - saprotroph - parasite ,
ASV_1450,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_1,PHYLL_4,PHYLL_4_X,PHYLL_4_X_sp,99.451,364,heterotroph - saprotroph - parasite ,
ASV_2007,hapto,hapto,Prymnesiophyceae,Haptista,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiophyceae_Clade_B4,Prymnesiophyceae_Clade_B4_X,Prymnesiophyceae_Clade_B4_X_sp,95.812,382,phototroph,
ASV_1042,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_sp,100,384,phototroph,
ASV_3324,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiida_X,Strombidiida_XX,Strombidiida_XX_sp,97.849,372,heterotroph - saprotroph - parasite ,
ASV_2352,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,Karlodinium_veneficum,100,381,phototroph,
ASV_1141,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,Platynereis,Platynereis_dumerilii,97.409,386,heterotroph - saprotroph - parasite ,Metazoa-Annelida
ASV_3186,green,green,Prasinophyceae,Archaeplastida,Eukaryota,Archaeplastida,Chlorophyta,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,Halosphaera,Halosphaera_sp,96.588,381,phototroph,
ASV_2025,Choanomonada,Choanomonada,Choanomonada,Obazoa,Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_D,Stephanoecidae_Group_D_X,Stephanoecidae_Group_D_X_sp,97.354,378,heterotroph - saprotroph - parasite ,
ASV_1764,crypto,crypto,Cryptomonadales,Cryptista,Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Cryptomonadales_XX,Cryptomonadales_XX_sp,99.468,376,phototroph,
ASV_1564,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3_X_sp,98.95,381,heterotroph - saprotroph - parasite ,
ASV_1977,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3_X_sp,98.163,381,heterotroph - saprotroph - parasite ,
ASV_1986,MALV,MALV,MALV-III,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp,99.738,381,heterotroph - saprotroph - parasite ,
ASV_2729,hapto,hapto,Prymnesiophyceae,Haptista,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiophyceae_Clade_B3,Prymnesiophyceae_Clade_B3_X,Prymnesiophyceae_Clade_B3_X_sp,99.737,380,phototroph,
ASV_1409,Centrohelida,Centrohelida,Centrohelida,Haptista,Eukaryota,Hacrobia,Centroheliozoa,Centroheliozoa_X,Pterocystida,Pterocystida_X,Pterocystida_XX,Pterocystida_XX_sp,100,385,heterotroph - saprotroph - parasite ,
ASV_876,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3_X_sp,98.953,382,heterotroph - saprotroph - parasite ,
